FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Number Of Devices,Duration,Coordinates,Chain Identifier,Lockout Identifier,Device Delay,Prefire Delay,Effect Name,Caliber,Category,Angles,Position Name,Animation Description,Module Description,Module Address,Slat Address,Pin Address,Firing Notes,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
,,1387.793,,,,,,,,Silver Comet,,,,,,,3,4,9,,,,,,,,,
,,1387.793,,,,,,,,Silver Comet,,,,,,,3,4,10,,,,,,,,,
,,1387.793,,,,,,,,Silver Comet,,,,,,,3,4,11,,,,,,,,,
,,1387.793,,,,,,,,Silver Comet,,,,,,,3,4,12,,,,,,,,,
,,1387.793,,,,,,,,Silver Comet,,,,,,,3,4,13,,,,,,,,,
,,1387.793,,,,,,,,Silver Comet,,,,,,,3,4,14,,,,,,,,,
,,1387.793,,,,,,,,Silver Comet,,,,,,,3,4,15,,,,,,,,,
,,1391.539,,,,,,,,36 Shot Purple Peony Cake,,,,,,,1,1,6,,,,,,,,,
,,1391.539,,,,,,,,36 Shot Purple Peony Cake,,,,,,,3,1,14,,,,,,,,,
,,1395.052,,,,,,,,Silver Comet,,,,,,,2,4,9,,,,,,,,,
,,1395.052,,,,,,,,Silver Comet,,,,,,,2,4,10,,,,,,,,,
,,1395.052,,,,,,,,Silver Comet,,,,,,,2,4,11,,,,,,,,,
,,1395.052,,,,,,,,Silver Comet,,,,,,,2,4,12,,,,,,,,,
,,1395.052,,,,,,,,Silver Comet,,,,,,,2,4,13,,,,,,,,,
,,1395.052,,,,,,,,Silver Comet,,,,,,,2,4,14,,,,,,,,,
,,1395.052,,,,,,,,Silver Comet,,,,,,,2,4,15,,,,,,,,,
,,1396.559,,,,,,,,49 Shot Gold Mine Cake Fan,,,,,,,0,2,12,,,,,,,,,
,,1396.559,,,,,,,,49 Shot Gold Mine Cake Fan,,,,,,,4,0,9,,,,,,,,,
,,1406.824,,,,,,,,36 Shot Blue Peony Cake,,,,,,,1,0,5,,,,,,,,,
,,1406.824,,,,,,,,36 Shot Blue Peony Cake,,,,,,,3,2,10,,,,,,,,,
,,1418.51,,,,,,,,36 Shot Blue Peony Cake,,,,,,,3,0,11,,,,,,,,,
,,1419.344,,,,,,,,36 Shot Blue Peony Cake,,,,,,,1,2,11,,,,,,,,,
,,1420.438,,,,,,,,12 Shot Silver Whirl Cake,,,,,,,1,1,1,,,,,,,,,
,,1420.438,,,,,,,,12 Shot Silver Whirl Cake,,,,,,,3,1,7,,,,,,,,,
,,1427.332,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,3,1,8,,,,,,,,,
,,1427.832,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,1,1,12,,,,,,,,,
,,1428.332,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,4,1,2,,,,,,,,,
,,1428.832,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,0,1,6,,,,,,,,,
,,1431.064,,,,,,,,,,,,,,,2,2,0,,,,,,,,,
,,1437.286,,,,,,,,,,,,,,,0,0,9,,,,,,,,,
,,1437.286,,,,,,,,,,,,,,,4,2,1,,,,,,,,,
,,1444.508,,,,,,,,12 Shot Silver Whirl Cake,,,,,,,0,2,5,,,,,,,,,
,,1444.508,,,,,,,,12 Shot Silver Whirl Cake,,,,,,,1,2,6,,,,,,,,,
,,1444.508,,,,,,,,12 Shot Silver Whirl Cake,,,,,,,3,0,3,,,,,,,,,
,,1444.508,,,,,,,,12 Shot Silver Whirl Cake,,,,,,,4,0,6,,,,,,,,,
,,1449.77,,,,,,,,149 Shot Varg Comet w/ Tail Cake Z Shape,,,,,,,2,1,6,,,,,,,,,
,,1466.254,,,,,,,,36 Shot Purple Peony Cake,,,,,,,1,0,3,,,,,,,,,
,,1466.254,,,,,,,,36 Shot Purple Peony Cake,,,,,,,3,2,6,,,,,,,,,
,,1472.992,,,,,,,,,,,,,,,2,2,6,,,,,,,,,
,,1489.375,,,,,,,,49 Shot Gold Mine Cake Fan,,,,,,,2,1,9,,,,,,,,,
,,1500.389,,,,,,,,12 Shot Silver Whirl Cake,,,,,,,0,1,4,,,,,,,,,
,,1500.389,,,,,,,,12 Shot Silver Whirl Cake,,,,,,,4,1,0,,,,,,,,,
,,1504.295,,,,,,,,Palm w/ Green Pistil,,,,,,,0,5,8,,,,,,,,,
,,1504.384,,,,,,,,Silver Mine,,,,,,,3,5,0,,,,,,,,,
,,1504.384,,,,,,,,Silver Mine,,,,,,,3,5,1,,,,,,,,,
,,1504.701,,,,,,,,Palm w/ Green Pistil,,,,,,,4,5,8,,,,,,,,,
,,1504.876,,,,,,,,Silver Mine,,,,,,,1,5,0,,,,,,,,,
,,1504.876,,,,,,,,Silver Mine,,,,,,,1,5,1,,,,,,,,,
,,1505.836,,,,,,,,Silver Mine,,,,,,,3,5,2,,,,,,,,,
,,1505.836,,,,,,,,Silver Mine,,,,,,,3,5,3,,,,,,,,,
,,1506.227,,,,,,,,Silver Mine,,,,,,,1,5,2,,,,,,,,,
,,1506.227,,,,,,,,Silver Mine,,,,,,,1,5,3,,,,,,,,,
,,1507.537,,,,,,,,Palm w/ Green Pistil,,,,,,,0,5,9,,,,,,,,,
,,1507.779,,,,,,,,Palm w/ Green Pistil,,,,,,,4,5,9,,,,,,,,,
,,1508.936,,,,,,,,Palm w/ Green Pistil,,,,,,,4,5,10,,,,,,,,,
,,1509.27,,,,,,,,Palm w/ Green Pistil,,,,,,,0,5,10,,,,,,,,,
,,1510.514,,,,,,,,Palm w/ Green Pistil,,,,,,,0,5,11,,,,,,,,,
,,1510.971,,,,,,,,Palm w/ Green Pistil,,,,,,,4,5,11,,,,,,,,,
,,1513.758,,,,,,,,Palm w/ Green Pistil,,,,,,,0,5,12,,,,,,,,,
,,1514.091,,,,,,,,Palm w/ Green Pistil,,,,,,,4,5,12,,,,,,,,,
,,1518.321,,,,,,,,Silver Mine,,,,,,,3,5,4,,,,,,,,,
,,1518.321,,,,,,,,Silver Mine,,,,,,,3,5,5,,,,,,,,,
,,1518.669,,,,,,,,Silver Mine,,,,,,,1,5,4,,,,,,,,,
,,1518.669,,,,,,,,Silver Mine,,,,,,,1,5,5,,,,,,,,,
,,1519.902,,,,,,,,Palm w/ Green Pistil,,,,,,,0,5,13,,,,,,,,,
,,1519.928,,,,,,,,Silver Mine,,,,,,,3,5,6,,,,,,,,,
,,1519.928,,,,,,,,Silver Mine,,,,,,,3,5,7,,,,,,,,,
,,1520.141,,,,,,,,Palm w/ Green Pistil,,,,,,,4,5,13,,,,,,,,,
,,1520.259,,,,,,,,Silver Mine,,,,,,,1,5,6,,,,,,,,,
,,1520.259,,,,,,,,Silver Mine,,,,,,,1,5,7,,,,,,,,,
,,1521.474,,,,,,,,Palm w/ Green Pistil,,,,,,,0,5,14,,,,,,,,,
,,1521.721,,,,,,,,Palm w/ Green Pistil,,,,,,,4,5,14,,,,,,,,,
,,1523.163,,,,,,,,Palm w/ Green Pistil,,,,,,,0,5,15,,,,,,,,,
,,1523.447,,,,,,,,Palm w/ Green Pistil,,,,,,,4,5,15,,,,,,,,,
,,1526.471,,,,,,,,36 Shot Gold Strobing Peony Cake,,,,,,,0,0,8,,,,,,,,,
,,1526.471,,,,,,,,36 Shot Gold Strobing Peony Cake,,,,,,,4,2,6,,,,,,,,,
,,1529.33,,,,,,,,,,,,,,,2,0,1,,,,,,,,,
,,1541.537,,,,,,,,48 Shot Glittering Bowtie Peony Cake,,,,,,,0,2,0,,,,,,,,,
,,1541.537,,,,,,,,48 Shot Glittering Bowtie Peony Cake,,,,,,,4,0,12,,,,,,,,,
,,1545.373,,,,,,,,49 Shot Gold Mine Cake Fan,,,,,,,2,1,1,,,,,,,,,
,,1553.617,,,,,,,,25 Shot Silver Spinners Cake Z Shape,,,,,,,1,1,13,,,,,,,,,
,,1560.853,,,,,,,,25 Shot Silver Spinners Cake Z Shape,,,,,,,3,1,1,,,,,,,,,
,,1572.559,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,0,1,2,,,,,,,,,
,,1572.559,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,4,1,7,,,,,,,,,
,,1574.715,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,1,0,7,,,,,,,,,
,,1574.715,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,3,2,3,,,,,,,,,
,,1575.966,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,0,2,2,,,,,,,,,
,,1575.966,,,,,,,,150 Shot Silver Whirls Cake,,,,,,,4,0,3,,,,,,,,,
,,1576.618,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,0,,,,,,,,,
,,1577.051,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,1,,,,,,,,,
,,1577.485,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,2,,,,,,,,,
,,1577.918,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,3,,,,,,,,,
,,1578.351,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,4,,,,,,,,,
,,1578.785,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,5,,,,,,,,,
,,1579.218,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,6,,,,,,,,,
,,1579.651,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,7,,,,,,,,,
,,1580.085,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,0,,,,,,,,,
,,1580.518,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,1,,,,,,,,,
,,1580.951,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,2,,,,,,,,,
,,1581.385,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,3,,,,,,,,,
,,1581.818,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,4,,,,,,,,,
,,1582.251,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,5,,,,,,,,,
,,1582.685,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,6,,,,,,,,,
,,1583.118,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,7,,,,,,,,,
,,1585.816,,,,,,,,36 Shot Blue Peony Cake,,,,,,,0,2,10,,,,,,,,,
,,1587.205,,,,,,,,36 Shot Blue Peony Cake,,,,,,,4,0,2,,,,,,,,,
,,1593.605,,,,,,,,36 Shot Blue Peony Cake,,,,,,,4,1,9,,,,,,,,,
,,1595.02,,,,,,,,"3""",,,,,,,2,0,3,,,,,,,,,
,,1596.76,,,,,,,,36 Shot Blue Peony Cake,,,,,,,0,1,1,,,,,,,,,
,,1597.76,,,,,,,,13 Shot Fan Crackling Crossette Cake,,,,,,,0,1,13,,,,,,,,,
,,1597.76,,,,,,,,13 Shot Fan Crackling Crossette Cake,,,,,,,4,1,13,,,,,,,,,
,,1598.46,,,,,,,,"3""",,,,,,,3,5,8,,,,,,,,,
,,1598.86,,,,,,,,"3""",,,,,,,3,5,10,,,,,,,,,
,,1599.26,,,,,,,,"3""",,,,,,,3,5,9,,,,,,,,,
,,1599.66,,,,,,,,"3""",,,,,,,3,5,11,,,,,,,,,
,,1600.06,,,,,,,,"3""",,,,,,,3,5,12,,,,,,,,,
,,1600.46,,,,,,,,"3""",,,,,,,3,5,14,,,,,,,,,
,,1600.86,,,,,,,,"3""",,,,,,,3,5,13,,,,,,,,,
,,1601.26,,,,,,,,"3""",,,,,,,3,5,15,,,,,,,,,
,,1601.66,,,,,,,,"3""",,,,,,,1,5,8,,,,,,,,,
,,1602.06,,,,,,,,"3""",,,,,,,1,5,10,,,,,,,,,
,,1602.46,,,,,,,,"3""",,,,,,,1,5,9,,,,,,,,,
,,1602.86,,,,,,,,"3""",,,,,,,1,5,11,,,,,,,,,
,,1603.26,,,,,,,,"3""",,,,,,,1,5,12,,,,,,,,,
,,1603.66,,,,,,,,"3""",,,,,,,1,5,14,,,,,,,,,
,,1604.06,,,,,,,,"3""",,,,,,,1,5,13,,,,,,,,,
,,1604.46,,,,,,,,"3""",,,,,,,1,5,15,,,,,,,,,
,,1604.586,,,,,,,,182 Shot Comet Fan Cake Z Shape,,,,,,,0,1,10,,,,,,,,,
,,1604.586,,,,,,,,182 Shot Comet Fan Cake Z Shape,,,,,,,4,1,6,,,,,,,,,
,,1611.409,,,,,,,,25 Shot Silver Spinners Cake Z Shape,,,,,,,1,2,10,,,,,,,,,
,,1611.409,,,,,,,,25 Shot Silver Spinners Cake Z Shape,,,,,,,3,0,12,,,,,,,,,
,,1628.495,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,8,,,,,,,,,
,,1629.438,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,8,,,,,,,,,
,,1630.138,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,9,,,,,,,,,
,,1631.191,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,10,,,,,,,,,
,,1632.556,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,11,,,,,,,,,
,,1634.625,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,9,,,,,,,,,
,,1637.589,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,10,,,,,,,,,
,,1640.551,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,11,,,,,,,,,
,,1680.451,,,,,,,,13 Shot Fan Crackling Crossette Cake,,,,,,,0,1,14,,,,,,,,,
,,1680.451,,,,,,,,13 Shot Fan Crackling Crossette Cake,,,,,,,4,1,14,,,,,,,,,
,,1681.102,,,,,,,,130 Shot Z Shape Rising Red Glittering Comet w/ Red Tail Cake,,,,,,,2,1,10,,,,,,,,,
,,1682.446,,,,,,,,10 Shot White Strobing Peony Cake,,,,,,,1,1,8,,,,,,,,,
,,1682.446,,,,,,,,10 Shot Red Strobing Peony Cake,,,,,,,3,1,9,,,,,,,,,
,,1710.911,,,,,,,,36 Shot Aqua Peony Cake,,,,,,,1,1,3,,,,,,,,,
,,1710.911,,,,,,,,36 Shot Aqua Peony Cake,,,,,,,3,1,3,,,,,,,,,
,,1720.138,,,,,,,,12 Shot Crackling Gold Peony Cake,,,,,,,1,2,13,,,,,,,,,
,,1722.403,,,,,,,,12 Shot Crackling Gold Peony Cake,,,,,,,3,0,9,,,,,,,,,
,,1738.172,,,,,,,,10 Shot White Strobing Peony Cake,,,,,,,1,2,5,,,,,,,,,
,,1738.172,,,,,,,,10 Shot White Strobing Peony Cake,,,,,,,3,0,7,,,,,,,,,
,,1757.487,,,,,,,,149 Shot Varg Comet w/ Tail Cake Z Shape,,,,,,,0,1,0,,,,,,,,,
,,1757.487,,,,,,,,149 Shot Varg Comet w/ Tail Cake Z Shape,,,,,,,4,1,8,,,,,,,,,
,,1767.341,,,,,,,,10 Shot Red Strobing Peony Cake,,,,,,,1,0,1,,,,,,,,,
,,1767.341,,,,,,,,10 Shot Red Strobing Peony Cake,,,,,,,3,2,0,,,,,,,,,
,,1798.148,,,,,,,,330 Shot Varg Comet w/ Tail Cake Z Shape,,,,,,,2,2,11,,,,,,,,,
,,1805.711,,,,,,,,,,,,,,,1,2,14,,,,,,,,,
,,1805.711,,,,,,,,,,,,,,,3,0,14,,,,,,,,,
,,1809.817,,,,,,,,36 Shot Popcorn Crackle Cake,,,,,,,0,1,5,,,,,,,,,
,,1809.817,,,,,,,,36 Shot Popcorn Crackle Cake,,,,,,,4,1,1,,,,,,,,,
,,1827.839,,,,,,,,Palm w/ Green Pistil,,,,,,,0,6,12,,,,,,,,,
,,1827.839,,,,,,,,Palm w/ Green Pistil,,,,,,,4,6,12,,,,,,,,,
,,1830.467,,,,,,,,,,,,,,,0,0,12,,,,,,,,,
,,1830.467,,,,,,,,,,,,,,,4,2,13,,,,,,,,,
,,1839.629,,,,,,,,49 Shot Red To Green To Blue Crossette Cake,,,,,,,2,1,7,,,,,,,,,
,,1857.281,,,,,,,,Fade to Red,,,,,,,1,2,12,,,,,,,,,
,,1857.281,,,,,,,,Fade to Red,,,,,,,3,0,10,,,,,,,,,
,,1868.792,,,,,,,,36 Shot Aqua Peony Cake,,,,,,,0,2,9,,,,,,,,,
,,1868.792,,,,,,,,36 Shot Aqua Peony Cake,,,,,,,4,0,10,,,,,,,,,
,,1868.876,,,,,,,,,,,,,,,2,1,4,,,,,,,,,
,,1897.353,,,,,,,,Blue Comet,,,,,,,1,3,0,,,,,,,,,
,,1897.353,,,,,,,,Blue Comet,,,,,,,1,3,1,,,,,,,,,
,,1897.353,,,,,,,,Blue Comet,,,,,,,1,3,2,,,,,,,,,
,,1897.353,,,,,,,,Blue Comet,,,,,,,1,3,3,,,,,,,,,
,,1897.353,,,,,,,,Blue Comet,,,,,,,3,3,0,,,,,,,,,
,,1897.353,,,,,,,,Blue Comet,,,,,,,3,3,1,,,,,,,,,
,,1897.353,,,,,,,,Blue Comet,,,,,,,3,3,2,,,,,,,,,
,,1897.353,,,,,,,,Blue Comet,,,,,,,3,3,3,,,,,,,,,
,,1898.125,,,,,,,,130 Shot Z Shape Rising Red Glittering Comet Cake,,,,,,,0,1,8,,,,,,,,,
,,1898.125,,,,,,,,130 Shot Z Shape Rising Red Glittering Comet Cake,,,,,,,4,1,10,,,,,,,,,
,,1908.117,,,,,,,,330 Shot Varg Comet w/ Tail Cake Z Shape,,,,,,,2,0,0,,,,,,,,,
,,1929.486,,,,,,,,15 Shot Green To Blue To Red Cake Fan,,,,,,,0,0,13,,,,,,,,,
,,1929.486,,,,,,,,15 Shot Green To Blue To Red Cake Fan,,,,,,,4,2,14,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,0,3,11,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,0,3,12,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,0,3,13,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,0,3,14,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,0,3,15,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,0,4,0,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,0,4,1,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,4,3,0,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,4,3,1,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,4,3,2,,,,,,,,,
,,1930.916,,,,,,,,Silver Thick Comet w/ Red Mine,,,,,,,4,3,3,,,,,,,,,
,,1939.727,,,,,,,,,,,,,,,2,0,8,,,,,,,,,
,,1939.727,,,,,,,,,,,,,,,2,2,4,,,,,,,,,
,,1941.364,,,,,,,,27 Shot Red White & Blue Peony Cake W Shape,,,,,,,1,0,4,,,,,,,,,
,,1941.364,,,,,,,,27 Shot Red White & Blue Peony Cake W Shape,,,,,,,3,2,11,,,,,,,,,
,,1984.392,,,,,,,,,,,,,,,0,2,1,,,,,,,,,
,,1984.392,,,,,,,,,,,,,,,4,0,1,,,,,,,,,
,,1988.973,,,,,,,,130 Shot Z Shape Gold Glittering Comet w/ Tail Cake,,,,,,,0,0,0,,,,,,,,,
,,1988.973,,,,,,,,130 Shot Z Shape Gold Glittering Comet w/ Tail Cake,,,,,,,4,2,7,,,,,,,,,
,,2004.761,,,,,,,,27 Shot Red White & Blue Peony Cake W Shape,,,,,,,0,0,3,,,,,,,,,
,,2005.139,,,,,,,,27 Shot Red White & Blue Peony Cake W Shape,,,,,,,4,2,2,,,,,,,,,
,,2035.421,,,,,,,,15 Shot Green To Blue To Red Cake Fan,,,,,,,0,0,14,,,,,,,,,
,,2035.421,,,,,,,,15 Shot Green To Blue To Red Cake Fan,,,,,,,4,2,12,,,,,,,,,
,,2042.388,,,,,,,,Purple Palm,,,,,,,1,6,0,,,,,,,,,
,,2043.404,,,,,,,,Red Palm,,,,,,,3,6,0,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,0,3,0,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,0,3,1,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,0,3,2,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,0,3,3,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,4,4,9,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,4,4,10,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,4,4,11,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,4,4,12,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,4,4,13,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,4,4,14,,,,,,,,,
,,2044.7,,,,,,,,Gold Comet w/ Blue Mine,,,,,,,4,4,15,,,,,,,,,
