FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Number Of Devices,Duration,Coordinates,Chain Identifier,Lockout Identifier,Device Delay,Prefire Delay,Effect Name,Caliber,Category,Angles,Position Name,Animation Description,Module Description,Module Address,Slat Address,Pin Address,Firing Notes,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
,,1881.701,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,0,3,12,,,,,,,,,
,,1882.289,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,1,5,8,,,,,,,,,
,,1882.878,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,1,5,9,,,,,,,,,
,,1883.466,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,1,5,10,,,,,,,,,
,,1884.054,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,1,5,11,,,,,,,,,
,,1884.642,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,1,5,12,,,,,,,,,
,,1885.231,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,1,5,13,,,,,,,,,
,,1885.819,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,3,2,7,,,,,,,,,
,,1886.407,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,3,2,8,,,,,,,,,
,,1886.995,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,3,2,9,,,,,,,,,
,,1887.584,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,3,2,10,,,,,,,,,
,,1888.172,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,3,2,11,,,,,,,,,
,,1888.76,,,,,,,,Bushy Gold Comet w/ Purple Mine,,,,,,,3,2,12,,,,,,,,,
,,1893.18,,,,,,,,,,,,,,,0,1,11,,,,,,,,,
,,1911.098,,,,,,,,,,,,,,,2,1,0,,,,,,,,,
,,1919.593,,,,,,,,,,,,,,,1,0,2,,,,,,,,,
,,1923.08,,,,,,,,Purple Flame Pot,,,,,,,1,0,11,,,,,,,,,
,,1923.937,,,,,,,,Purple Flame Pot,,,,,,,2,2,14,,,,,,,,,
,,1981.393,,,,,,,,Silver Comet w/ Blue,,,,,,,0,4,0,,,,,,,,,
,,1981.393,,,,,,,,Silver Comet w/ Blue,,,,,,,2,3,0,,,,,,,,,
,,1985.593,,,,,,,,15 Shot Red White & Blue Above Mine Fan,,,,,,,1,2,13,,,,,,,,,
,,1989.792,,,,,,,,Silver Comet w/ Blue,,,,,,,1,4,8,,,,,,,,,
,,1989.792,,,,,,,,Silver Comet w/ Blue,,,,,,,1,4,9,,,,,,,,,
,,1989.792,,,,,,,,Silver Comet w/ Blue,,,,,,,1,4,10,,,,,,,,,
,,1989.792,,,,,,,,Silver Comet w/ Blue,,,,,,,1,4,11,,,,,,,,,
,,1989.792,,,,,,,,Silver Comet w/ Blue,,,,,,,1,4,12,,,,,,,,,
,,1989.792,,,,,,,,Silver Comet w/ Blue,,,,,,,1,4,13,,,,,,,,,
,,1989.792,,,,,,,,Silver Comet w/ Blue,,,,,,,1,4,14,,,,,,,,,
,,1990.046,,,,,,,,Silver Comet w/ Blue,,,,,,,1,4,0,,,,,,,,,
,,1994.086,,,,,,,,7 Shot Pink Comet w/ Pink Mine Fan,,,,,,,2,2,13,,,,,,,,,
,,1994.335,,,,,,,,7 Shot Pink Comet w/ Pink Mine Fan,,,,,,,0,1,13,,,,,,,,,
,,1997.918,,,,,,,,130 Shot Z Shape Rising Red Glittering Comet Cake,,,,,,,1,1,3,,,,,,,,,
,,2027.032,,,,,,,,36 Shot Crackling Green Dahlia To Dragon Eggs Cake,,,,,,,1,1,1,,,,,,,,,
,,2055.415,,,,,,,,48 Shot Gold Mine To Gold Coconut Shell Cake,,,,,,,0,0,1,,,,,,,,,
,,2068.231,,,,,,,,48 Shot Gold Mine To Gold Coconut Shell Cake,,,,,,,3,0,0,,,,,,,,,
,,2110.729,,,,,,,,25 Shot Red Green Blue Yellow Pink Mine To Red Green Blue Yellow Pink Chrys Cake Fan,,,,,,,1,1,11,,,,,,,,,
,,2130.085,,,,,,,,10 Shot Popcorn Crackle Chrys Cake,,,,,,,2,0,5,,,,,,,,,
,,2133.571,,,,,,,,7 Shot Pink Comet w/ Pink Mine Fan,,,,,,,1,3,11,,,,,,,,,
,,2135.086,,,,,,,,10 Shot Popcorn Crackle Chrys Cake,,,,,,,1,2,4,,,,,,,,,
,,2135.942,,,,,,,,7 Shot Pink Comet w/ Pink Mine Fan,,,,,,,1,3,12,,,,,,,,,
,,2190.193,,,,,,,,36 Shot Blue Peony Cake,,,,,,,1,2,5,,,,,,,,,
,,2195.559,,,,,,,,21 Shot Crackling Palm Cake,,,,,,,1,2,8,,,,,,,,,
,,2242.121,,,,,,,,36 Shot Crackling Green Dahlia To Dragon Eggs Cake,,,,,,,1,3,4,,,,,,,,,
,,2266.259,,,,,,,,33 Shot Coconut Shell Cake,,,,,,,1,3,0,,,,,,,,,
,,2300.195,,,,,,,,30 Shot Red Green Blue Yellow Pink Mine To Red Green Blue Yellow Pink Chrysanthemum Fan Cake,,,,,,,1,0,9,,,,,,,,,
,,2332.412,,,,,,,,Willow,,,,,,,1,0,14,,,,,,,,,
