FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Number Of Devices,Duration,Coordinates,Chain Identifier,Lockout Identifier,Device Delay,Prefire Delay,Effect Name,Caliber,Category,Angles,Position Name,Animation Description,Module,Socket,Cue,Firing Notes,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
FIRING_DATA_ROW,,493.246,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,5,9,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,494.272,1,0,37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Blue Mine Cake Fan,"5""",Cakes,1,Board 7,0s 13 Shot Gold Comet w/ Blue Mine Cake Fan (1 Row),1,3,10,,165 11s SuperSweep Golden Rain Comet w/ Blue Mine,,,,,,,
FIRING_DATA_ROW,,494.357,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,5,15,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,495.468,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,5,12,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,496.579,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,5,8,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,497.691,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,2,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,498.802,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,5,13,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,499.913,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,1,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,501.024,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,5,10,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,502.135,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,5,11,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,505.53,1,7.5,0.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,0,30 Shot Red Comet Cake Z Shape,"3""",Cakes,1,Board 4,7.5s 30 Shot Red Comet Cake Z Shape (1 Row),1,0,9,,Red Comet to Heavy Hammer,,,,,,,
FIRING_DATA_ROW,,514.618,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,4,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,516.062,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,6,0,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,517.507,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,5,14,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,518.951,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,6,1,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,520.396,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,5,15,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,521.84,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,3,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,523.285,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,5,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,524.729,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,5,13,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,526.174,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,6,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,527.618,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,7,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,564.927,1,1.84,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 1.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,1,50 Rack B,Palm w/ Green Pistil,1,6,0,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,565.427,1,1.84,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 1.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,1,50 Rack B,Palm w/ Green Pistil,1,6,1,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,565.927,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,6,2,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,569.623,1,23,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,36 Shot Red White Blue Peony Cake,"3""",Cakes,,Board 0,23s 36 Shot Red White Blue Peony Cake (6 Rows),0,0,7,,438 36 shot RWB Peony,,,,,,,
FIRING_DATA_ROW,,589.526,1,24.5,0.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,2.8,36 Shot Gold Coconut Cake,"3""",Cakes,1,Board 4,24.5s 36 Shot Gold Coconut Cake (6 Rows),1,0,11,,GM 698,,,,,,,
FIRING_DATA_ROW,,614.428,1,14.59,50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,2,16 Shot Red Strobing Peony Cake,"3""",Cakes,2,Board 8,14.59s 16 Shot Red Strobing Peony Cake (4 Rows),2,0,8,,486 16shot Ruby Red Strobe,,,,,,,
FIRING_DATA_ROW,,629.241,1,8,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,2.8,36 Shot Red Peony Cake,"3""",Cakes,2,Board 10,8s 36 Shot Red Peony Cake (6 Rows),2,2,5,,GM 427,,,,,,,
FIRING_DATA_ROW,,639.255,1,23,-25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,36 Shot Red White Blue Peony Cake,"3""",Cakes,,Board 2,23s 36 Shot Red White Blue Peony Cake (6 Rows),0,2,6,,438 36 shot RWB Peony,,,,,,,
FIRING_DATA_ROW,,657.029,1,44,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,21 Shot Crackling Palm Cake,"3""",Cakes,,Board 1,44s 21 Shot Crackling Palm Cake (7 Rows),0,1,6,,10028 Electric Palms,,,,,,,
FIRING_DATA_ROW,,698.628,1,14.59,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,2,16 Shot Red Strobing Peony Cake,"3""",Cakes,1,Board 5,14.59s 16 Shot Red Strobing Peony Cake (4 Rows),1,1,4,,486 16shot Ruby Red Strobe,,,,,,,
FIRING_DATA_ROW,,714.339,1,21,50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,1,36 Shot Crackling Gold Peony Cake Z Shape,"3""",Cakes,2,Board 8,21s 36 Shot Crackling Gold Peony Cake (6 Rows),2,0,5,,GM434,,,,,,,
FIRING_DATA_ROW,,735.839,1,14.59,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,2,16 Shot Red Strobing Peony Cake,"3""",Cakes,2,Board 10,14.59s 16 Shot Red Strobing Peony Cake (4 Rows),2,2,6,,486 16shot Ruby Red Strobe,,,,,,,
FIRING_DATA_ROW,,751.276,1,23,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,0,36 Shot Red White Blue Peony Cake,"3""",Cakes,2,Board 9,23s 36 Shot Red White Blue Peony Cake (6 Rows),2,1,10,,438 36 shot RWB Peony,,,,,,,
FIRING_DATA_ROW,,775.625,1,23,80.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,0,36 Shot Red White Blue Peony Cake,"3""",Cakes,2,Board 11,23s 36 Shot Red White Blue Peony Cake (6 Rows),2,3,6,,438 36 shot RWB Peony,,,,,,,
FIRING_DATA_ROW,,798.334,1,14.59,-12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2,16 Shot Red Strobing Peony Cake,"3""",Cakes,,Board 3,14.59s 16 Shot Red Strobing Peony Cake (4 Rows),0,3,3,,486 16shot Ruby Red Strobe,,,,,,,
FIRING_DATA_ROW,,803.334,1,4,37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,2.8,12 Shot Red White Blue Peony Cake,"3""",Cakes,1,Board 7,4s 12 Shot Red White Blue Peony Cake (1 Row),1,3,2,,404 RWB peony,,,,,,,
FIRING_DATA_ROW,,810.424,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,6,5,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,812.674,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,8,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,814.924,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,6,4,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,817.174,1,1.84,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 1.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,1,50 Rack B,Palm w/ Green Pistil,1,6,4,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,819.424,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,6,3,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,821.674,1,1.84,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 1.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,1,50 Rack B,Palm w/ Green Pistil,1,6,3,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,823.924,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,10,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,826.174,1,1.84,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 1.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,1,50 Rack B,Palm w/ Green Pistil,1,6,2,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,828.424,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,6,9,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,851.651,1,44,25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,3.02,21 Shot Crackling Palm Cake,"3""",Cakes,1,Board 6,44s 21 Shot Crackling Palm Cake (7 Rows),1,2,7,,10028 Electric Palms,,,,,,,
FIRING_DATA_ROW,,899.234,1,23.89,0.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,0,130 Shot Z Shape Gold Glittering Comet w/ Tail Cake,"3""",Cakes,1,Board 4,23.89s 130 Shot Z Shape Gold Glittering Comet w/ Tail Cake (13 Rows),1,0,5,,629 130 shot Z Gold Glitter Comets,,,,,,,
FIRING_DATA_ROW,,926.872,1,42,25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,2.02,25 Shot Ear Shape Chrys Cake,"3""",Cakes,1,Board 6,42s 25 Shot Ear Chrysanthemum Cake (5 Rows),1,2,8,,645 25s Z Brocade Waterfall,,,,,,,
FIRING_DATA_ROW,,971.559,1,27.06,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,3.55,9 Shot Green Blue Red Yellow Peony w/ Falling Leaves Center Cake,"5""",Cakes,2,Board 9,27.06s 9 Shot Green Blue Red Yellow Peony w/ Falling Leaves Core Cake (1 Row),2,1,0,,Sailor's Nightmare,,,,,,,
FIRING_DATA_ROW,,1004.174,1,19.57,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,30 Shot Varg Ear Shape Cake,"3""",Cakes,,Board 0,19.57s 30 Shot Variegated Ear Cake (6 Rows),0,0,3,,Spring Bouquet,,,,,,,
FIRING_DATA_ROW,,1023.326,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,0,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1023.326,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,1,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1023.326,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,0,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1025.815,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,12,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1028.19,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,14,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1030.565,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,8,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1032.94,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,7,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1035.315,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,9,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1037.69,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,13,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1040.065,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,11,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1042.44,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,7,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1044.815,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,9,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1047.19,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,11,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1049.565,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,32 Rack A,Palm w/ Green Pistil,0,7,10,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1051.94,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,10,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1054.315,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,6,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1056.69,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,12,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1059.065,1,1.84,-27.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 1.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,1,32 Rack A,Palm w/ Green Pistil,1,7,0,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1061.44,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,13,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1063.815,1,1.84,50.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 3.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,3,32 Rack B,Palm w/ Green Pistil,3,0,14,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1076.623,1,13.5,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,20 Shot Rainbow Glittering Comet Fan Cake,"3""",Cakes,,Board 0,13.5s 20 Shot Rainbow Glittering Comet Fan Cake (4 Rows),0,0,5,,GM 901,,,,,,,
FIRING_DATA_ROW,,1076.623,1,13.5,80.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,0,20 Shot Rainbow Glittering Comet Fan Cake,"3""",Cakes,2,Board 11,13.5s 20 Shot Rainbow Glittering Comet Fan Cake (4 Rows),2,3,5,,GM 901,,,,,,,
FIRING_DATA_ROW,,1076.623,1,0,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Varg Mine Cake Fan,"5""",Cakes,1,Board 5,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),1,1,11,,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),,,,,,,
FIRING_DATA_ROW,,1095.328,1,19.23,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,3.02,25 Shot Red Glittering Peony Cake,"3""",Cakes,2,Board 9,19.23s 25 Shot Red Strobing Peony Cake Fan (5 Rows),2,1,3,,10024 fade to red,,,,,,,
FIRING_DATA_ROW,,1114.004,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,4,13,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1117.004,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,4,14,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1120.004,1,1.84,-59.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,,50 Rack A,Palm w/ Green Pistil,0,4,15,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1123.004,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,4,12,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1126.004,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,4,13,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1129.004,1,1.84,76.000000 0.000000 -28.000000 0.000000 0.000000 0.000000 90.000000 2.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,2,50 Rack C,Palm w/ Green Pistil,2,4,14,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1130.775,1,18.32,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,3.02,30 Shot Gold Mine To Brocade Crown Cake Z Shape,"3""",Cakes,1,Board 5,18.32s 30 Shot Gold Mine To Brocade Crown Z Shape Cake (6 Rows),1,1,7,,GM585A,,,,,,,
FIRING_DATA_ROW,,1151.062,1,1.84,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 1.000000 0.000000,,,0,3.02,Palm w/ Green Pistil,"3""",Shells,1,50 Rack B,Palm w/ Green Pistil,1,6,11,,Mortar green palm,,,,,,,
FIRING_DATA_ROW,,1154.514,1,24.5,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,2.8,36 Shot Gold Coconut Cake,"3""",Cakes,1,Board 5,24.5s 36 Shot Gold Coconut Cake (6 Rows),1,1,2,,GM 698,,,,,,,
FIRING_DATA_ROW,,1182.718,1,13.5,25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000,,,0,0,49 Shot Varg Mine w/ Tail z Cake,"5""",Cakes,1,Board 6,13.5s 49 Shot Variegated Mine w/ Tail Cake Z Shape (7 Rows),1,2,3,,Colorful World of Ghostmines,,,,,,,
FIRING_DATA_ROW,,1199.398,1,13.5,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,0,49 Shot Varg Mine w/ Tail z Cake,"5""",Cakes,2,Board 10,13.5s 49 Shot Variegated Mine w/ Tail Cake Z Shape (7 Rows),2,2,7,,Colorful World of Ghostmines,,,,,,,
FIRING_DATA_ROW,,1215.501,1,14.59,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2,16 Shot Red Strobing Peony Cake,"3""",Cakes,,Board 1,14.59s 16 Shot Red Strobing Peony Cake (4 Rows),0,1,0,,486 16shot Ruby Red Strobe,,,,,,,
FIRING_DATA_ROW,,1230.474,1,44,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,3.02,21 Shot Crackling Palm Cake,"3""",Cakes,2,Board 10,44s 21 Shot Crackling Palm Cake (7 Rows),2,2,10,,10028 Electric Palms,,,,,,,
FIRING_DATA_ROW,,1276.232,1,14.59,61.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 2.000000 0.000000,,,0,2,16 Shot Red Strobing Peony Cake,"3""",Cakes,2,Board 9,14.59s 16 Shot Red Strobing Peony Cake (4 Rows),2,1,7,,486 16shot Ruby Red Strobe,,,,,,,
FIRING_DATA_ROW,,1288.885,1,22,-12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3,25 Shot Gold Mine To Gold Brocade Cake,"3""",Cakes,,Board 3,22s 25 Shot Variegated Mine To Coconut Shell Cake Fan (5 Rows),0,3,8,,Fill the Sky,,,,,,,
